order_id;token_id;image_url;coin;amount_sold;updated_timestamp
207771143;1366;https://embersword.com/metadata/land/card_regular.png;ETH;0.13375;2022-06-14T17:17:22.812158Z
207771442;149;https://embersword.com/metadata/land/card_regular.png;ETH;0.13375;2022-06-15T00:54:08.235139Z
207961811;25754;https://embersword.com/metadata/land/card_regular.png;ETH;0.13375;2022-06-15T13:35:23.797185Z
207771254;4488;https://embersword.com/metadata/land/card_regular.png;ETH;0.13375;2022-06-15T23:49:54.431585Z
208494242;257;https://embersword.com/metadata/land/card_regular.png;ETH;0.1605;2022-06-15T23:50:12.488528Z
208322044;37308;https://embersword.com/metadata/land/card_regular.png;ETH;0.17655;2022-06-16T05:45:11.500731Z
207651829;1816;https://embersword.com/metadata/land/card_regular.png;ETH;0.1819;2022-06-16T17:20:01.566448Z
208407721;22218;https://embersword.com/metadata/land/card_regular.png;ETH;0.1819;2022-06-16T20:13:12.703722Z
208888160;21484;https://embersword.com/metadata/land/card_settlement.png;ETH;0.93625;2022-06-17T10:24:40.905519Z
209062766;26398;https://embersword.com/metadata/land/card_regular.png;ETH;0.1808193;2022-06-17T19:08:04.807781Z
209152612;26398;https://embersword.com/metadata/land/card_regular.png;ETH;0.1712;2022-06-17T22:29:43.719971Z
208967863;2392;https://embersword.com/metadata/land/card_regular.png;ETH;0.1819;2022-06-18T03:02:38.920428Z
209276887;10353;https://embersword.com/metadata/land/card_regular.png;ETH;0.177299;2022-06-18T17:22:05.379397Z
209341375;17366;https://embersword.com/metadata/land/card_regular.png;ETH;0.1712;2022-06-19T05:52:43.757112Z
209158845;4488;https://embersword.com/metadata/land/card_regular.png;ETH;0.178262;2022-06-19T15:54:39.81734Z
208942486;257;https://embersword.com/metadata/land/card_regular.png;ETH;0.183291;2022-06-20T16:13:26.569296Z
208493405;555;https://embersword.com/metadata/land/card_settlement.png;ETH;0.98975;2022-06-20T17:33:19.10581Z
209808293;8696;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:07:50.885982Z
209808331;8699;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:08:11.690631Z
209808356;8703;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:08:32.521374Z
209808391;8700;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:09:16.194244Z
209808446;8752;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:10:09.610497Z
209808514;8756;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:42:00.628134Z
209808550;8757;https://embersword.com/metadata/land/card_regular.png;ETH;0.214;2022-06-21T00:42:18.694014Z
209828652;4171;https://embersword.com/metadata/land/card_regular.png;ETH;0.18083;2022-06-21T14:26:27.829515Z
209750214;3273;https://embersword.com/metadata/land/card_regular.png;ETH;0.17976;2022-06-21T18:06:05.373894Z
209750342;2805;https://embersword.com/metadata/land/card_regular.png;ETH;0.180723;2022-06-22T01:07:16.383196Z
207532540;6664;https://embersword.com/metadata/land/card_regular.png;ETH;0.213037;2022-06-22T18:11:58.825643Z
210345299;11756;https://embersword.com/metadata/land/card_regular.png;ETH;0.213465;2022-06-22T18:13:20.134223Z
208399585;6489;https://embersword.com/metadata/land/card_settlement.png;ETH;2.4075;2022-06-22T18:28:51.424254Z
207498981;8970;https://embersword.com/metadata/land/card_regular.png;ETH;0.197843;2022-06-22T18:30:14.133385Z
210411832;3611;https://embersword.com/metadata/land/card_regular.png;ETH;0.18083;2022-06-23T01:29:16.900314Z
210435049;642;https://embersword.com/metadata/land/card_regular.png;ETH;0.17869;2022-06-23T08:17:19.284159Z
210465362;27235;https://embersword.com/metadata/land/card_regular.png;ETH;0.18083;2022-06-23T10:41:47.103507Z
