order_id;token_id;image_url;type2;amount_sold;updated_timestamp
210107305;66662;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:empathy-drink-it.jpg/v1/veefriends/specials/book/frames/granite.png;ETH;0.191801175;2022-06-21T21:06:55.236034Z
210107262;114394;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:diamond:patience-helps-you-get-fed-instead-of-slaughtered.jpg/v1/veefriends/specials/book/frames/silver.png;ETH;0.131232495;2022-06-21T21:06:38.096756Z
210107189;47019;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:bubble:kind-fucking-candor.jpg/v1/veefriends/specials/book/frames/marble.png;ETH;0.131232495;2022-06-21T21:06:20.688702Z
210107134;44737;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:diamond:conviction-helps-you-grow.jpg/v1/veefriends/specials/book/frames/granite.png;ETH;0.4542651;2022-06-21T21:06:04.625599Z
210107061;64119;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:curiosity-see-it-through.jpg/v1/veefriends/specials/book/frames/rainbow.png;ETH;0.171610905;2022-06-21T21:05:49.76155Z
210107000;97733;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:curiosity-see-it-through.jpg/v1/veefriends/specials/book/frames/clear.png;ETH;0.16125;2022-06-21T21:05:33.977871Z
210106992;98874;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:your-ability-to-be-accountable-counts.jpg/v1/veefriends/specials/book/frames/gold.png;ETH;0.171610905;2022-06-21T21:05:31.487936Z
210106940;13149;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:bubble:empathy-drink-it.jpg/v1/veefriends/specials/book/frames/silver.png;ETH;0.126184395;2022-06-21T21:05:15.923074Z
210106934;97734;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:curiosity-see-it-through.jpg/v1/veefriends/specials/book/frames/fur.png;ETH;0.16125;2022-06-21T21:05:13.358841Z
210106876;22017;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:ambition-at-the-highest-level.jpg/v1/veefriends/specials/book/frames/fur.png;ETH;0.141326565;2022-06-21T21:04:56.769215Z
210106827;66516;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:love-of-optimism.jpg/v1/veefriends/specials/book/frames/pearl.png;ETH;0.646066275;2022-06-21T21:04:43.78768Z
210106773;12438;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:your-ability-to-be-accountable-counts.jpg/v1/veefriends/specials/book/frames/emerald.png;ETH;0.36341208;2022-06-21T21:04:28.704084Z
210106718;18534;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:self-awa.jpg/v1/veefriends/specials/book/frames/pearl.png;ETH;0.41388669;2022-06-21T21:04:14.07455Z
210106660;112221;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:kindness-over-everything.jpg/v1/veefriends/specials/book/frames/neon.png;ETH;0.51483378;2022-06-21T21:03:57.24538Z
210106586;20764;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:your-ability-to-be-accountable-counts.jpg/v1/veefriends/specials/book/frames/wood.png;ETH;0.111042225;2022-06-21T21:03:40.181568Z
210106499;55086;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:curiosity-see-it-through.jpg/v1/veefriends/specials/book/frames/clear.png;ETH;0.171610905;2022-06-21T21:03:18.367064Z
210106436;61500;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:bubble:self-awa.jpg/v1/veefriends/specials/book/frames/black.png;ETH;0.131232495;2022-06-21T21:03:01.025369Z
210105723;66666;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:patience-helps-you-get-fed-instead-of-slaughtered.jpg/v1/veefriends/specials/book/frames/rainbow.png;ETH;0.155875;2022-06-21T20:59:50.477789Z
210097792;115314;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:diamond:patience-helps-you-get-fed-instead-of-slaughtered.jpg/v1/veefriends/specials/book/frames/fur.png;ETH;0.5375;2022-06-21T20:30:11.107106Z
210097437;115313;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:bubble:kind-fucking-candor.jpg/v1/veefriends/specials/book/frames/pearl.png;ETH;1.075;2022-06-21T20:28:55.370088Z
210094827;109817;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:conviction-helps-you-grow.jpg/v1/veefriends/specials/book/frames/emerald.png;ETH;1.1825;2022-06-21T20:16:56.351082Z
210092776;112781;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/fur.png;ETH;0.3681875;2022-06-21T20:06:50.173972Z
210064213;79227;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:your-ability-to-be-accountable-counts.jpg/v1/veefriends/specials/book/frames/galaxy.png;ETH;0.235425;2022-06-21T18:45:03.198858Z
210063988;49527;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:kindness-over-everything.jpg/v1/veefriends/specials/book/frames/neon.png;ETH;1.1008704447;2022-06-21T18:44:13.426165Z
210063911;92535;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:kind-fucking-candor.jpg/v1/veefriends/specials/book/frames/neon.png;ETH;1.1008704447;2022-06-21T18:43:56.928639Z
210063693;91705;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:bubble:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/fur.png;ETH;0.1357373367;2022-06-21T18:43:07.40404Z
210063536;91375;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:gold:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/clear.png;ETH;0.1416820437;2022-06-21T18:42:28.032092Z
210063462;91348;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:hologram:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/neon.png;ETH;1.1008704447;2022-06-21T18:42:04.95961Z
210063346;91258;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:diamond:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/galaxy.png;ETH;0.3302608335;2022-06-21T18:41:39.828526Z
210063234;49530;https://res.cloudinary.com/nenvy-llc/image/upload/f_auto,q_25,c_scale,w_194/f_auto,q_25,c_scale,w_194,u_veefriends:specials:book:lava:humility-is-delicious.jpg/v1/veefriends/specials/book/frames/galaxy.png;ETH;0.1956797452;2022-06-21T18:41:18.513624Z
